ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,TAS,ASL,AOA,AOS,G,LonG,Relative Time
1973-12-21T09:02:24Z,125312544,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,17.8700000047684
1973-12-21T09:02:24.25Z,125312544.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,18.1200000047684
1973-12-21T09:02:24.5Z,125312544.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,18.3700000047684
1973-12-21T09:02:24.75Z,125312544.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,18.6200000047684
1973-12-21T09:02:25Z,125312545,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,18.8700000047684
1973-12-21T09:02:25.25Z,125312545.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,19.1200000047684
1973-12-21T09:02:25.5Z,125312545.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,19.3700000047684
1973-12-21T09:02:25.75Z,125312545.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,19.6200000047684
1973-12-21T09:02:26Z,125312546,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,19.8700000047684
1973-12-21T09:02:26.25Z,125312546.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,20.1200000047684
1973-12-21T09:02:26.5Z,125312546.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,20.3700000047684
1973-12-21T09:02:26.75Z,125312546.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,20.6200000047684
1973-12-21T09:02:27Z,125312547,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,20.8700000047684
1973-12-21T09:02:27.25Z,125312547.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,21.1200000047684
1973-12-21T09:02:27.5Z,125312547.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,21.3700000047684
1973-12-21T09:02:27.75Z,125312547.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,21.6200000047684
1973-12-21T09:02:28Z,125312548,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,21.8700000047684
1973-12-21T09:02:28.25Z,125312548.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27.1,0,322.139984130859,,,0.996778726769758,0.0801988542079926,22.1200000047684
1973-12-21T09:02:28.5Z,125312548.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,22.3700000047684
1973-12-21T09:02:28.75Z,125312548.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,22.6200000047684
1973-12-21T09:02:29Z,125312549,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,22.8700000047684
1973-12-21T09:02:29.25Z,125312549.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,23.1200000047684
1973-12-21T09:02:29.5Z,125312549.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,23.3700000047684
1973-12-21T09:02:29.75Z,125312549.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,23.6200000047684
1973-12-21T09:02:30Z,125312550,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,23.8700000047684
1973-12-21T09:02:30.25Z,125312550.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,24.1200000047684
1973-12-21T09:02:30.5Z,125312550.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,24.3700000047684
1973-12-21T09:02:30.75Z,125312550.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,24.6200000047684
1973-12-21T09:02:31Z,125312551,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,24.8700000047684
1973-12-21T09:02:31.25Z,125312551.25,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,25.1200000047684
1973-12-21T09:02:31.5Z,125312551.5,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,25.3700000047684
1973-12-21T09:02:31.75Z,125312551.75,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,25.6200000047684
1973-12-21T09:02:32Z,125312552,107,43.0864541,44.2213924,322.14,0,4.6,34.2,706243.5,-51925.61,27,0,322.139984130859,,,0.996778726769758,0.0801988542079926,25.8700000047684
