ISO time,Unix time,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,TAS,ASL,AOA,AOS,G,Relative Time
1973-12-21T09:55:07.5Z,125315707.5,10B,40.6475358,44.6341283,462.19,-86.9,-12.9,27.8,507070.62,-27279.48,22.4,166.639078241148,462.189971923828,13.4636363574789,0.00805610525249322,4.46652417508123,3176.65999999642
1973-12-21T09:55:07.75Z,125315707.75,10B,40.6478599,44.6344065,452.31,-84,-12.7,23.8,507093.44,-27246.16,18.4,165.97215212351,452.309997558594,13.6476190462675,-0.167628128469499,4.40478638654487,3176.90999999642
1973-12-21T09:55:08Z,125315708,10B,40.6481595,44.6347036,441.86,-78.7,-12.3,20,507114.09,-27210.91,14.6,167.646085401503,441.864532470703,13.4909090859831,0.190030495177182,4.44620667216776,3177.15999999642
1973-12-21T09:55:08.25Z,125315708.25,10B,40.6484322,44.6350178,431.1,-74.9,-11.8,17.2,507132.44,-27173.97,11.8,168.124306137408,431.100006103516,12.6363636289746,0.266796500171386,4.44197643031846,3177.40999999642
1973-12-21T09:55:08.5Z,125315708.5,10B,40.6486747,44.6353435,420.32,-72.4,-11.1,14.1,507148.25,-27135.97,8.7,168.448533907594,420.320007324219,12.5624999994179,0.0253893558118117,4.44351242041945,3177.65999999642
1973-12-21T09:55:08.75Z,125315708.75,10B,40.6488852,44.6356762,409.77,-68.2,-9.9,10.4,507161.47,-27097.43,5,168.991344936894,409.769989013672,12.9181818009408,0.131714130491247,4.46076187357509,3177.90999999642
1973-12-21T09:55:09Z,125315709,10B,40.6490665,44.636019,399.5,-64.4,-8.4,6.7,507172.25,-27058,1.3,168.992990879974,399.504547119141,13.3363636289746,0.174977231022095,4.44700343233991,3178.15999999642
1973-12-21T09:55:09.25Z,125315709.25,10B,40.6492233,44.6363849,389.35,-62.9,-7,3.5,507180.84,-27016.17,358.1,170.248488537407,389.353607177734,13.1090909275634,-0.240437647048034,4.47303312940048,3178.40999999642
1973-12-21T09:55:09.5Z,125315709.5,10B,40.6493452,44.6367523,380,-63,-6.1,1,507186.69,-26974.44,355.6,170.864596955844,380.001831054688,12.3363636560677,-0.795563075594346,4.45146519971539,3178.65999999642
1973-12-21T09:55:09.75Z,125315709.75,10B,40.6494339,44.6371148,371.49,-62.6,-5.1,358.2,507189.91,-26933.51,352.8,170.713854989946,371.489074707031,12.15,-1.09065580996336,4.38118024580477,3178.90999999642
1973-12-21T09:55:10Z,125315710,10B,40.6494968,44.6375016,363.12,-62,-4.2,355.1,507190.84,-26890.07,349.7,172.824302389651,363.116363525391,11.9909090995296,-1.10953903814263,4.415347850504,3179.15999999642
